domain,agency,status,hsts,max_age,expire_time,csp,x_content_type_options,security_txt
opportunityzones.gov,"Department of Housing and Urban Development",302,true,31536000,1729066702445,false,false,false
hudoig.gov,"Department of Housing and Urban Development",200,true,31536000,1729066702445,false,true,false
hud.gov,"Department of Housing and Urban Development",301,false,-1,-1,false,false,false
ginniemae.gov,"Department of Housing and Urban Development",301,false,-1,-1,true,true,false
fha.gov,"Department of Housing and Urban Development",301,true,31536000,1729066702445,false,false,false
disasterhousing.gov,"Department of Housing and Urban Development",301,true,31536000,1729066702445,false,false,false
usss.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
uscis.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
uscg.gov,"Department of Homeland Security",500,false,-1,-1,false,false,false
tsa.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
us-cert.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
stopransomware.gov,"Department of Homeland Security",302,true,31536000,1729066702445,false,true,false
together.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,false,false
secretservice.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
readybusiness.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
schoolsafety.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
ready.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
preventionresourcefinder.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
power2prevent.gov,"Department of Homeland Security",500,false,-1,-1,false,false,false
ns.gov,"Department of Homeland Security",500,false,-1,-1,false,false,false
safetyact.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,false,false
nmsc.gov,"Department of Homeland Security",500,false,-1,-1,false,false,false
niem.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
know2protect.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
listo.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
juntos.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,false,false
ice.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
homelandsecurity.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
globalentry.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
get.gov,"Department of Homeland Security",200,true,31536000,1729066702445,false,true,false
fletc.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
floodsmart.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
firstrespondertraining.gov,"Department of Homeland Security",302,true,31536000,1729066702445,true,true,false
fema.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
fleta.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
nic.gov,"Department of Homeland Security",500,false,-1,-1,undefined,false,false
evus.gov,"Department of Homeland Security",302,false,-1,-1,true,true,false
e-verify.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
everify.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
dotgov.gov,"Department of Homeland Security",301,false,-1,-1,false,true,false
dns.gov,"Department of Homeland Security",500,false,-1,-1,false,false,false
disasterassistance.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,false,false
cybersecurity.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,true
cyber.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,true
dhs.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
cisa.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,true
cbp.gov,"Department of Homeland Security",301,true,31536000,1729066702445,true,true,false
biometrics.gov,"Department of Homeland Security",301,true,31536000,1729066702445,false,true,false
womenshealth.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
youth.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
whitehouseconferenceonaging.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,false,false
visforvaccinated.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
cpnireporting.gov,"Department of Homeland Security",403,true,63072000,1729098238445,false,false,false
vacunas.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
vacines.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
vacuna.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
vacine.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
vaccines.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
vaccine.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
usphs.gov,"Department of Health and Human Services",302,false,-1,-1,false,true,false
usbm.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
tox21.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
tobacco.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
thisfreelife.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
therealcost.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
thebraininitiative.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
surgeongeneral.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
whaging.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
stopbullying.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
stopalcoholabuse.gov,"Department of Health and Human Services",500,false,-1,-1,true,true,false
simplereport.gov,"Department of Health and Human Services",301,false,-1,-1,false,false,false
smokefree.gov,"Department of Health and Human Services",200,true,31536001,1729066702446,false,true,false
selectagents.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,false,false
reproductivehealthservices.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
recoverymonth.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,false,false,false
pubmed.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,false,true,false
phe.gov,"Department of Health and Human Services",500,false,-1,-1,false,true,false
psc.gov,"Department of Health and Human Services",301,false,-1,-1,true,false,false
pandemicflu.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
organdonor.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
opioids.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
nnlm.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
niosh.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
nih.gov,"Department of Health and Human Services",302,true,31557600,1729066724045,true,true,false
nlm.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
ncifcrf.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
nextlegends.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,true,false,false
mymedicare.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
mesh.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
samhsa.gov,"Department of Health and Human Services",500,false,-1,-1,undefined,false,false
mentalhealth.gov,"Department of Health and Human Services",302,false,-1,-1,false,false,false
medicare.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
medicalbillrights.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
medlineplus.gov,"Department of Health and Human Services",200,true,63072000,1729098238445,true,true,false
medicalcountermeasures.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,false,false
medicaid.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,false,true,false
insurekidsnow.gov,"Department of Health and Human Services",500,false,-1,-1,false,true,false
longtermcare.gov,"Department of Health and Human Services",301,false,-1,-1,true,true,false
ihs.gov,"Department of Health and Human Services",301,false,-1,-1,true,false,false
idealab.gov,"Department of Health and Human Services",500,false,-1,-1,true,false,false
hiv.gov,"Department of Health and Human Services",301,false,-1,-1,true,true,false
hrsa.gov,"Department of Health and Human Services",500,false,-1,-1,true,false,false
hhs.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
hearttruth.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
hhsops.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
hhsoig.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
healthindicators.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
healthit.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
healthypeople.gov,"Department of Health and Human Services",302,true,6307200,1729041473645,true,false,false
healthcare.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
healthdata.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
hc.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
guidelines.gov,"Department of Health and Human Services",403,false,-1,-1,undefined,false,false
health.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,true,false,true
guideline.gov,"Department of Health and Human Services",403,false,-1,-1,undefined,false,false
grants.gov,"Department of Health and Human Services",200,false,-1,-1,false,false,false
grantsolutions.gov,"Department of Health and Human Services",301,false,-1,-1,false,true,false
gmta.gov,"Department of Health and Human Services",200,true,63072000,1729098238445,false,false,false
globalhealth.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
girlshealth.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,true,false
fruitsandveggiesmatter.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
healthfinder.gov,"Department of Health and Human Services",302,true,6307200,1729041473645,undefined,false,false
genome.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
freshempire.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
foodsafety.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
findtreatment.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
fitness.gov,"Department of Health and Human Services",500,false,-1,-1,true,false,false
flu.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
fatherhood.gov,"Department of Health and Human Services",403,false,-1,-1,undefined,false,false
fda.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
everytrycounts.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
familyplanning.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
eldercare.gov,"Department of Health and Human Services",301,false,-1,-1,true,true,false
findsupport.gov,"Department of Health and Human Services",301,false,-1,-1,false,false,false
encuentraapoyo.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
drugabuse.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
donaciondeorganos.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,true,false,false
dhhs.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
docline.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
covidtests.gov,"Department of Health and Human Services",200,false,-1,-1,false,false,false
covidtest.gov,"Department of Health and Human Services",200,false,-1,-1,false,false,false
cuidadodesalud.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
coronavirus.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
covid.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
cms.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,true,false
collegedrinkingprevention.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
clinicaltrials.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,false,false
diabetescommittee.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
clinicaltrial.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
childwelfare.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
childcare.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,true,true,false
cdcpartners.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
cdc.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
cerebrosano.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
brainhealth.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
cancer.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,false,false,false
brain.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
birthcontrol.gov,"Department of Health and Human Services",500,false,-1,-1,false,true,false
betobaccofree.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
bam.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
aspr.gov,"Department of Health and Human Services",301,false,-1,-1,false,false,false
arpah.gov,"Department of Health and Human Services",302,true,31557600,1729066724045,false,true,false
arpa-h.gov,"Department of Health and Human Services",200,true,31536000,1729066702445,false,true,false
alzheimers.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,undefined,true,false
aids.gov,"Department of Health and Human Services",301,false,-1,-1,true,true,false
bioethics.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
aoa.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
ahrq.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,undefined,false,false
ahcpr.gov,"Department of Health and Human Services",302,true,31536000,1729066702445,undefined,false,false
aging.gov,"Department of Health and Human Services",301,true,31536000,1729066702445,true,false,false
agingstats.gov,"Department of Health and Human Services",500,false,-1,-1,undefined,false,false
acl.gov,"Department of Health and Human Services",200,false,-1,-1,true,true,false
acf.gov,"Department of Health and Human Services",301,false,-1,-1,false,true,false
ymp.gov,"Department of Energy",500,false,-1,-1,false,false,false
988.gov,"Department of Health and Human Services",301,false,-1,-1,false,false,false
wapa.gov,"Department of Energy",301,true,63072000,1729098238445,false,false,false
unnpp.gov,"Department of Energy",500,false,-1,-1,false,false,false
unrpnet.gov,"Department of Energy",500,false,-1,-1,false,false,false
srs.gov,"Department of Energy",500,false,-1,-1,false,true,false
afterschool.gov,"Department of Health and Human Services",500,false,-1,-1,false,false,false
solardecathlon.gov,"Department of Energy",500,false,-1,-1,false,false,false
sns.gov,"Department of Energy",200,true,300,1729035166745,false,true,false
smartgrid.gov,"Department of Energy",301,false,-1,-1,undefined,false,false
srnl.gov,"Department of Energy",301,true,31536000,1729066702445,false,true,false
science.gov,"Department of Energy",200,true,31536000,1729066702445,false,false,true
scidac.gov,"Department of Energy",200,true,31622400,1729066788845,true,true,false
swpa.gov,"Department of Energy",500,false,-1,-1,false,false,false
safgrandchallenge.gov,"Department of Energy",500,false,-1,-1,false,false,false
rideelectric.gov,"Department of Energy",302,false,-1,-1,true,true,false
rl.gov,"Department of Energy",500,false,-1,-1,false,false,false
pr100.gov,"Department of Energy",200,true,63072000,1729098238445,false,true,false
pppo.gov,"Department of Energy",500,false,-1,-1,false,false,false
pnnl.gov,"Department of Energy",302,true,31536000,1729066702445,false,true,false
pnl.gov,"Department of Energy",500,false,-1,-1,false,true,false
pcast.gov,"Department of Energy",500,false,-1,-1,false,false,false
osti.gov,"Department of Energy",301,true,31536000,1729066702445,false,false,true
ornl.gov,"Department of Energy",301,false,-1,-1,false,true,false
orau.gov,"Department of Energy",301,true,31536000,1729066702445,true,false,true
pppl.gov,"Department of Energy",500,false,-1,-1,true,true,false
ntrc.gov,"Department of Energy",500,false,-1,-1,false,false,false
nrelhub.gov,"Department of Energy",500,false,-1,-1,false,false,false
nrel.gov,"Department of Energy",301,true,31622444,1729066788889,false,true,true
nnss.gov,"Department of Energy",200,true,31536000,1729066702445,true,false,false
sandia.gov,"Department of Energy",302,true,31536000,1729066702445,true,true,false
neup.gov,"Department of Energy",301,true,63072000,1729098238445,true,true,false
ncrc.gov,"Department of Energy",500,false,-1,-1,false,false,false
nccs.gov,"Department of Energy",500,false,-1,-1,false,false,false
llnl.gov,"Department of Energy",301,true,31536000,1729066702445,false,true,false
nuclear.gov,"Department of Energy",500,false,-1,-1,false,false,false
lbl.gov,"Department of Energy",301,false,-1,-1,true,false,false
nersc.gov,"Department of Energy",301,true,31536000,1729066702445,false,false,false
lanl.gov,"Department of Energy",200,true,31536000,1729066702445,false,false,false
isotopes.gov,"Department of Energy",200,true,31622400,1729066788845,false,true,false
inel.gov,"Department of Energy",500,false,-1,-1,false,false,false
hydrogen.gov,"Department of Energy",302,false,-1,-1,true,true,false
homeenergyscore.gov,"Department of Energy",302,false,-1,-1,false,false,false
hanford.gov,"Department of Energy",302,true,31536000,1729066702445,false,false,false
fueleconomy.gov,"Department of Energy",200,true,31622400,1729066788845,true,false,false
fnal.gov,"Department of Energy",200,true,31536000,1729066702445,false,false,true
inl.gov,"Department of Energy",200,true,31560000,1729066726445,true,true,false
energysavers.gov,"Department of Energy",302,false,-1,-1,false,false,false
energysaver.gov,"Department of Energy",302,false,-1,-1,false,false,false
energycommunities.gov,"Department of Energy",200,false,-1,-1,false,false,false
energycodes.gov,"Department of Energy",302,true,31536000,1729066702445,false,true,false
energy.gov,"Department of Energy",302,true,63072000,1729098238445,undefined,false,false
driveelectric.gov,"Department of Energy",200,true,31536000,1729066702445,true,true,true
eia.gov,"Department of Energy",301,false,-1,-1,false,false,false
doe.gov,"Department of Energy",302,true,63072000,1729098238445,undefined,false,false
cendi.gov,"Department of Energy",200,true,31536000,1729066702445,false,false,true
cebaf.gov,"Department of Energy",500,false,-1,-1,false,false,false
citap.gov,"Department of Energy",200,true,63072000,1729098238445,true,true,false
casl.gov,"Department of Energy",500,false,-1,-1,false,false,false
bpa.gov,"Department of Energy",301,true,31536000,1729066702445,true,false,false
isotope.gov,"Department of Energy",500,false,-1,-1,false,false,false
bnl.gov,"Department of Energy",301,false,-1,-1,false,false,false
biomassboard.gov,"Department of Energy",200,true,31536000,1729066702445,false,true,false
anl.gov,"Department of Energy",500,false,-1,-1,undefined,false,false
ameslab.gov,"Department of Energy",500,false,-1,-1,false,true,false
arm.gov,"Department of Energy",200,true,31536000,1729066702445,false,false,false
studentloans.gov,"Department of Education",301,false,-1,-1,false,true,false
studentaid.gov,"Department of Education",200,true,31536000,1729066702445,false,true,false
nagb.gov,"Department of Education",301,true,63072000,1729098238445,false,true,false
nationsreportcard.gov,"Department of Education",301,true,31536000,1729066702445,true,false,false
fafsa.gov,"Department of Education",301,true,31536000,1729066702445,false,true,false
buildingamerica.gov,"Department of Energy",500,false,-1,-1,false,false,false
g5.gov,"Department of Education",200,true,31536000,1729066702445,true,false,false
collegenavigator.gov,"Department of Education",301,true,31536000,1729066702445,true,false,false
childstats.gov,"Department of Education",301,true,31536000,1729066702445,true,false,false
ed.gov,"Department of Education",302,true,31536000,1729066702445,false,true,false
tswg.gov,"Department of Defense",200,false,-1,-1,false,false,false
tak.gov,"Department of Defense",421,false,-1,-1,undefined,false,false
oneaftac.gov,"Department of Defense",500,false,-1,-1,false,false,false
usandc.gov,"Department of Defense",500,false,-1,-1,false,false,false
oldcc.gov,"Department of Defense",500,false,-1,-1,false,false,false
budgetlob.gov,"Department of Education",500,false,-1,-1,false,false,false
oea.gov,"Department of Defense",500,false,-1,-1,false,false,false
nsa.gov,"Department of Defense",301,true,31536000,1729066702445,false,true,false
nrd.gov,"Department of Defense",200,false,-1,-1,false,false,false
nbib.gov,"Department of Defense",301,true,31536000,1729066702445,false,true,false
nationalresourcedirectory.gov,"Department of Defense",200,false,-1,-1,false,false,false
nsep.gov,"Department of Defense",500,false,-1,-1,false,false,false
mypay.gov,"Department of Defense",500,false,-1,-1,false,false,false
mtmc.gov,"Department of Defense",500,false,-1,-1,false,false,false
nro.gov,"Department of Defense",500,false,-1,-1,false,true,false
lps.gov,"Department of Defense",500,false,-1,-1,false,false,false
itc.gov,"Department of Defense",500,false,-1,-1,false,false,false
iwtsd.gov,"Department of Defense",403,false,-1,-1,undefined,false,false
ioss.gov,"Department of Defense",500,false,-1,-1,false,false,false
iad.gov,"Department of Defense",500,false,-1,-1,false,false,false
intelligencecareers.gov,"Department of Defense",500,false,-1,-1,true,true,false
hive.gov,"Department of Defense",500,false,-1,-1,false,true,false
fvap.gov,"Department of Defense",301,true,31536000,1729066702445,false,false,false
defense.gov,"Department of Defense",500,false,-1,-1,false,true,false
dc3on.gov,"Department of Defense",500,false,-1,-1,false,false,false
cttso.gov,"Department of Defense",200,false,-1,-1,false,false,false
jccs.gov,"Department of Defense",500,false,-1,-1,false,false,false
cnss.gov,"Department of Defense",500,false,-1,-1,false,false,false
cmts.gov,"Department of Defense",302,false,-1,-1,false,true,false
ctoc.gov,"Department of Defense",200,false,-1,-1,false,false,false
capnhq.gov,"Department of Defense",302,true,31536000,1729066702445,true,true,false
fehrm.gov,"Department of Defense",500,false,-1,-1,false,true,false
businessdefense.gov,"Department of Defense",500,false,-1,-1,false,false,false
aftac.gov,"Department of Defense",500,false,-1,-1,false,false,false
adlnet.gov,"Department of Defense",200,true,31536000,1729066702445,false,true,false
cap.gov,"Department of Defense",500,false,-1,-1,false,false,false
altusandc.gov,"Department of Defense",500,false,-1,-1,false,false,false
xd.gov,"Department of Commerce",302,false,-1,-1,false,true,false
wwtg.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
weather.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
usicecenter.gov,"Department of Commerce",200,false,-1,-1,false,false,false
tsunami.gov,"Department of Commerce",200,true,31536000,1729066702445,false,true,false
uspto.gov,"Department of Commerce",302,false,-1,-1,true,true,false
techhubs.gov,"Department of Commerce",301,false,-1,-1,true,true,false
trade.gov,"Department of Commerce",301,false,-1,-1,false,true,false
time.gov,"Department of Commerce",200,true,31536000,1729066702445,true,true,false
tasefiling.gov,"Department of Commerce",302,true,31536000,1729066702445,false,true,false
sworm.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
standards.gov,"Department of Commerce",307,true,31536000,1729066702445,true,true,false
spectrum.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
spaceweather.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
stopfakes.gov,"Department of Commerce",500,false,-1,-1,false,false,false
selectusa.gov,"Department of Commerce",302,false,-1,-1,undefined,false,false
sdr.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
spd15revision.gov,"Department of Commerce",500,false,-1,-1,false,false,false
privacyshield.gov,"Department of Commerce",500,false,-1,-1,false,false,false
pscr.gov,"Department of Commerce",500,false,-1,-1,true,true,false
ofcm.gov,"Department of Commerce",500,false,-1,-1,false,false,false
papahanaumokuakea.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
nwirp.gov,"Department of Commerce",500,false,-1,-1,false,false,false
semiconductors.gov,"Department of Commerce",500,false,-1,-1,false,false,false
ntia.gov,"Department of Commerce",500,false,-1,-1,false,true,false
ntis.gov,"Department of Commerce",500,false,-1,-1,false,false,false
noaa.gov,"Department of Commerce",500,false,-1,-1,false,true,false
my2020census.gov,"Department of Commerce",400,false,-1,-1,undefined,false,false
nist.gov,"Department of Commerce",500,false,-1,-1,true,true,false
mbda.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
marinecadastre.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
nehrp.gov,"Department of Commerce",500,false,-1,-1,false,true,false
luca-appeals.gov,"Department of Commerce",500,false,-1,-1,false,false,false
internetforall.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
internet4all.gov,"Department of Commerce",301,true,31536000,1729066702445,false,true,false
manufacturing.gov,"Department of Commerce",500,false,-1,-1,true,true,false
mgi.gov,"Department of Commerce",500,false,-1,-1,false,false,false
icts.gov,"Department of Commerce",500,false,-1,-1,false,false,false
iedison.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
icams-portal.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
heat.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
hurricanes.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
gps.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
goes-r.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
export.gov,"Department of Commerce",500,false,-1,-1,false,false,false
firstnet.gov,"Department of Commerce",200,false,-1,-1,false,true,false
fishwatch.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
eda.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
drought.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
doc.gov,"Department of Commerce",301,false,-1,-1,true,true,false
dataprivacyframework.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
cwc.gov,"Department of Commerce",500,false,-1,-1,false,false,false
commerce.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
edison.gov,"Department of Commerce",500,false,-1,-1,false,false,false
dnsops.gov,"Department of Commerce",500,false,-1,-1,false,false,false
census.gov,"Department of Commerce",302,false,-1,-1,true,true,false
climate.gov,"Department of Commerce",301,true,31536000,1729066702445,false,false,false
bldrdoc.gov,"Department of Commerce",500,false,-1,-1,false,false,false
buyusa.gov,"Department of Commerce",500,false,-1,-1,false,false,false
bea.gov,"Department of Commerce",301,true,31536000,1729066702445,true,true,false
bis.gov,"Department of Commerce",301,false,-1,-1,false,true,false
aviationweather.gov,"Department of Commerce",200,true,63072000,1729098238445,true,false,false
2020census.gov,"Department of Commerce",500,false,-1,-1,false,false,false
ap.gov,"Department of Commerce",301,false,-1,-1,false,false,false
denali.gov,"Denali Commission",200,true,31536000,1729066702445,true,false,false
dnfsb.gov,"Defense Nuclear Facilities Safety Board",500,false,-1,-1,false,true,false
dra.gov,"Delta Regional Authority",200,true,31536000,1729066702445,false,true,false
psa.gov,"Court Services and Offender Supervision",200,false,-1,-1,false,true,false
pretrialservices.gov,"Court Services and Offender Supervision",200,false,-1,-1,false,true,false
pandemicoversight.gov,"Council of Inspectors General on Integrity and Efficiency",200,true,31536000,1729066702445,false,true,false
oversight.gov,"Council of Inspectors General on Integrity and Efficiency",301,true,31536000,1729066702445,true,false,false
ignet.gov,"Council of Inspectors General on Integrity and Efficiency",301,true,31536000,1729066702445,true,false,false
cigie.gov,"Council of Inspectors General on Integrity and Efficiency",500,false,-1,-1,false,false,false
csosa.gov,"Court Services and Offender Supervision",301,true,31536000,1729066702445,false,false,false
vistacampus.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
volunteeringinamerica.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
serve.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
nationalservice.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
presidentialserviceawards.gov,"Corporation for National & Community Service",200,true,63072000,1729098238445,false,true,false
mlkday.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
mentor.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
cns.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
joinamericorps.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
cncs.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
ccc.gov,"Corporation for National & Community Service",500,false,-1,-1,false,false,false
cncsoig.gov,"Corporation for National & Community Service",500,false,-1,-1,undefined,false,false
americorps.gov,"Corporation for National & Community Service",200,false,-1,-1,false,true,false
americorpsoig.gov,"Corporation for National & Community Service",301,true,31536000,1729066702445,true,false,false
americanclimatecorps.gov,"Corporation for National & Community Service",301,true,31536000,1729066702445,true,true,false
acc.gov,"Corporation for National & Community Service",301,true,31536000,1729066702445,true,true,false
seguridadconsumidor.gov,"Consumer Product Safety Commission",302,false,-1,-1,true,true,false
saferproducts.gov,"Consumer Product Safety Commission",301,true,31536000,1729066702445,false,false,false
saferproduct.gov,"Consumer Product Safety Commission",301,true,31536000,1729066702445,false,false,false
recalls.gov,"Consumer Product Safety Commission",301,true,31536000,1729066702445,true,false,false
chips.gov,"Department of Commerce",500,false,-1,-1,true,true,false
poolsafety.gov,"Consumer Product Safety Commission",301,true,31536000,1729066702445,false,true,false
